licenseNumber,licenseType,licenseStatus,businessDbaName,businessLegalName,premiseCounty,issueDate,expirationDate,licenseTerm,licenseDesignation,businessOwnerName,businessEmail,businessPhone,activity,licenseStatusDate,businessStructure
CCL19-0001595,Cultivation -  Small Mixed-Light Tier 1,Active,Data Not Available,High Elevations Apothecary LLC,Mendocino,6/19/2019 0:00,6/19/2024 0:00,Provisional,Medicinal,Deborah Martin,Data Not Available,(707) 272-6602,Data Not Available,7/18/2023 0:00,Limited Liability Company
CCL19-0001598,Cultivation -  Small Outdoor,Active,Data Not Available,Sierra Sol LLC,Nevada,6/19/2019 0:00,6/19/2024 0:00,Annual,Medicinal,"Jonathan Oleson, Teighlor Anderson",Data Not Available,(801) 540-5535,Data Not Available,6/19/2023 0:00,Limited Liability Company
CCL19-0001601,Cultivation -  Small Mixed-Light Tier 1,Expired,Data Not Available,Mendocino Quality Goods,Mendocino,12/23/2019 0:00,12/23/2021 0:00,Provisional,Medicinal,"Pauline Suzanne Pierce, Sean Cassidy",Data Not Available,(707) 367-8409,Data Not Available,1/22/2022 0:00,Limited Liability Company
CCL19-0001603,Cultivation -  Processor,Expired,Data Not Available,Castlerock Family Farms II,Santa Barbara,2/18/2020 0:00,2/18/2021 0:00,Provisional,Adult-Use,"Justin Holdaway, Patrick Pflipsen",Data Not Available,(831) 251-0908,Data Not Available,3/20/2021 0:00,Limited Liability Company
CCL19-0001604,Cultivation -  Medium Outdoor,Expired,Data Not Available,"The Humboldt Tree Farm, LLC",Humboldt,11/22/2019 0:00,11/22/2022 0:00,Provisional,Adult-Use,"Michael Koger, Todd Frisbee",Data Not Available,(707) 407-7313,Data Not Available,12/22/2022 0:00,Limited Liability Company
CCL19-0001611,Cultivation -  Specialty Outdoor,Surrendered,Data Not Available,Matthews Farms,Mendocino,11/7/2019 0:00,11/7/2020 0:00,Provisional,Adult-Use,Betty Matthews,Data Not Available,(707) 485-5025,Data Not Available,8/13/2020 0:00,Sole Proprietorship
CCL19-0001612,Cultivation -  Medium Outdoor,Expired,Data Not Available,"BRIDGEVILLE HUMBOLDT, LLC",Humboldt,6/10/2019 0:00,6/10/2022 0:00,Provisional,Adult-Use,"Nathaniel Awbrey, Sean Grogan",Data Not Available,(530) 613-6747,Data Not Available,7/10/2022 0:00,Limited Liability Company
CCL19-0001619,Cultivation -  Specialty Outdoor,Expired,Data Not Available,26601 Mendocino Pass Road LLC,Mendocino,2/6/2020 0:00,2/6/2021 0:00,Provisional,Adult-Use,Steve Travis,Data Not Available,(408) 826-1642,Data Not Available,3/8/2021 0:00,Limited Liability Company
CCL19-0001620,Cultivation -  Specialty Mixed-Light Tier 1,Expired,Data Not Available,Grateful Trinity Farms,Trinity,11/22/2019 0:00,11/22/2022 0:00,Annual,Medicinal,Steven Elliott,Data Not Available,(949) 371-3788,Data Not Available,12/22/2022 0:00,Sole Proprietorship
CCL19-0001621,Cultivation -  Small Indoor,Expired,Data Not Available,"Genex Trading, Inc.",San Bernardino,9/23/2019 0:00,9/23/2022 0:00,Annual,Adult-Use,David Abovian,Data Not Available,(424) 217-1717,Data Not Available,10/23/2022 0:00,Corporation
CCL19-0001622,Cultivation -  Small Indoor,Active,Data Not Available,"MJ Pot, Inc.",Contra Costa,12/31/2019 0:00,12/31/2024 0:00,Annual,Adult-Use,Yuleong Chan,Data Not Available,(510) 309-8710,Data Not Available,12/1/2023 0:00,Corporation
CCL19-0001624,Cultivation -  Small Indoor,Active,Data Not Available,"Golden Grass, Inc.",Contra Costa,1/15/2020 0:00,1/15/2025 0:00,Provisional,Adult-Use,Shihong Lin,Data Not Available,(415) 801-2888,Data Not Available,12/1/2023 0:00,Corporation
CCL19-0001626,Cultivation -  Specialty Indoor,Surrendered,Data Not Available,Sebastopol City Limits,Sonoma,11/18/2019 0:00,11/18/2020 0:00,Annual,Adult-Use,"Arlan Spotswood, kia bolan, Lizette De Arkos, Louis Kulack",Data Not Available,(530) 277-7574,Data Not Available,4/3/2020 0:00,Corporation
CCL19-0001627,Cultivation -  Nursery,Active,Data Not Available,"Cory Farms, LLC",Monterey,9/9/2019 0:00,9/9/2024 0:00,Annual,Adult-Use,Jessica Lee,Data Not Available,(415) 910-4730,Data Not Available,12/6/2023 0:00,Limited Liability Company
CCL19-0001628,Cultivation -  Specialty Mixed-Light Tier 2,Expired,Data Not Available,Kalifornia Green Akres,Humboldt,11/4/2019 0:00,11/4/2020 0:00,Provisional,Medicinal,"Candace Starr, Lumbiwe Mwale, Rachel Starr",Data Not Available,(310) 733-0705,Data Not Available,12/4/2020 0:00,Corporation
CCL19-0001629,Cultivation -  Specialty Indoor,Expired,Data Not Available,Sean Stogel,Los Angeles,1/29/2020 0:00,1/29/2022 0:00,Provisional,Medicinal,Sean Stogel,Data Not Available,(323) 590-8794,Data Not Available,2/28/2022 0:00,Sole Proprietorship
CCL19-0001630,Cultivation -  Small Outdoor,Expired,Data Not Available,"Morgan Valley Ventures, Inc",Lake,8/22/2019 0:00,8/22/2022 0:00,Provisional,Adult-Use,"Adam Schell, Eden Shar, Jedediah Morris, Josiah Spohn",Data Not Available,(707) 496-4690,Data Not Available,9/21/2022 0:00,Corporation
CCL19-0001631,Cultivation -  Small Outdoor,Expired,Data Not Available,"Morgan Valley Ventures, Inc",Lake,8/22/2019 0:00,8/22/2022 0:00,Provisional,Adult-Use,"Adam Schell, Eden Shar, Jedediah Morris, Josiah Spohn",Data Not Available,(707) 496-4690,Data Not Available,9/21/2022 0:00,Corporation
CCL19-0001632,Cultivation -  Small Mixed-Light Tier 1,Active,Data Not Available,Kalifornia Green Akres,Humboldt,11/4/2019 0:00,11/4/2024 0:00,Provisional,Medicinal,"Candace Starr, Phillip Heredia",Data Not Available,(310) 733-0705,Data Not Available,9/12/2023 0:00,Corporation
CCL19-0001633,Cultivation -  Medium Indoor,Expired,Data Not Available,Kyle Ryan,Los Angeles,12/24/2019 0:00,12/24/2020 0:00,Provisional,Medicinal,Kyle Ryan,Data Not Available,(310) 977-3107,Data Not Available,1/23/2021 0:00,Sole Proprietorship
CCL19-0001634,Cultivation -  Small Outdoor,Expired,Data Not Available,Lion Eye Terroir,Nevada,6/14/2019 0:00,6/14/2022 0:00,Provisional,Medicinal,"Malcolm Hunter, Matthew Dumbleton",Data Not Available,(530) 401-7587,Data Not Available,7/14/2022 0:00,Limited Liability Company
CCL19-0001635,Cultivation -  Specialty Indoor,Expired,Data Not Available,Christopher Thomas,Los Angeles,2/15/2020 0:00,2/15/2023 0:00,Provisional,Adult-Use,Christopher Thomas,Data Not Available,(602) 423-5473,Data Not Available,3/17/2023 0:00,Sole Proprietorship
CCL19-0001637,Cultivation -  Small Indoor,Active,Data Not Available,Mohammad Bhaimia,Los Angeles,1/20/2020 0:00,1/20/2025 0:00,Provisional,Adult-Use,Mohammad Bhaimia,Data Not Available,(310) 968-8458,Data Not Available,1/4/2024 0:00,Sole Proprietorship
CCL19-0001638,Cultivation -  Small Indoor,Active,Data Not Available,"Tamarack Valley Partners, LLC",Los Angeles,1/22/2020 0:00,1/22/2024 0:00,Provisional,Adult-Use,"Bryan Schwartz, Christopher Malcolm, William Malcolm",Data Not Available,(818) 497-6869,Data Not Available,11/23/2023 0:00,Limited Liability Company
CCL19-0001640,Cultivation -  Medium Indoor,Active,Data Not Available,"San Jac Management, LLC",Riverside,6/20/2019 0:00,1/3/2025 0:00,Annual,Adult-Use,ANDREY SHMYKOV,Data Not Available,(760) 251-3480,Data Not Available,5/25/2023 0:00,Limited Liability Company
CCL19-0001640-HIST001,Cultivation -  Small Indoor,Not in Operation,Data Not Available,"San Jac Management, LLC",Riverside,1/3/2024 0:00,6/20/2024 0:00,Provisional,Adult-Use,ANDREY SHMYKOV,Data Not Available,(760) 251-3480,Data Not Available,1/3/2024 0:00,Limited Liability Company
CCL19-0001641,Cultivation -  Processor,Active,Data Not Available,"San Jac Management, LLC",Riverside,6/12/2019 0:00,6/12/2024 0:00,Provisional,Adult-Use,ANDREY SHMYKOV,Data Not Available,(760) 251-3480,Data Not Available,5/25/2023 0:00,Limited Liability Company
CCL19-0001650,Cultivation -  Processor,Expired,Data Not Available,"Honeydew Valley Farms, LLC",Humboldt,6/26/2019 0:00,6/26/2022 0:00,Annual,Adult-Use,"Brent Knapek, Karla Knapek",Data Not Available,(707) 225-0098,Data Not Available,7/26/2022 0:00,Limited Liability Company
CCL19-0001651,Cultivation -  Medium Indoor,Active,Data Not Available,"Gemstar Research Group, LLC",San Bernardino,3/10/2020 0:00,3/10/2024 0:00,Provisional,Adult-Use,Daniel Wong,Data Not Available,(323) 868-6369,Data Not Available,3/10/2023 0:00,Limited Liability Company
CCL19-0001652,Cultivation -  Specialty Mixed-Light Tier 2,Active,Data Not Available,CALIFORNIA RELIEF LLC,Nevada,6/8/2019 0:00,6/8/2024 0:00,Provisional,Medicinal,"BRIKENA E LUTHER, Kapil Luther, KRISHAN K GOPAL, RAKESH K RANA",Data Not Available,(314) 398-2380,Data Not Available,6/6/2023 0:00,Limited Liability Company
CCL19-0001654,Cultivation -  Medium Outdoor,Active,Data Not Available,Castlerock Family Farms II,Santa Barbara,2/12/2020 0:00,2/12/2024 0:00,Annual,Adult-Use,"Christopher Bellamy, Justin Holdaway, Patrick Pflipsen, Sean Hecht",Data Not Available,(805) 705-4518,Data Not Available,12/14/2023 0:00,Limited Liability Company
CCL19-0001655,Cultivation -  Medium Outdoor,Active,Data Not Available,Castlerock Family Farms II,Santa Barbara,2/12/2020 0:00,4/10/2024 0:00,Annual,Adult-Use,"Christopher Bellamy, Justin Holdaway, Patrick Pflipsen, Sean Hecht",Data Not Available,(805) 705-4518,Data Not Available,2/12/2023 0:00,Limited Liability Company
CCL19-0001656,Cultivation -  Small Outdoor,Canceled,Data Not Available,Castlerock Family Farms II,Santa Barbara,2/12/2020 0:00,2/12/2023 0:00,Provisional,Adult-Use,"Justin Holdaway, Patrick Pflipsen",Data Not Available,(831) 251-0908,Data Not Available,4/10/2023 0:00,Limited Liability Company
CCL19-0001657,Cultivation -  Small Outdoor,Canceled,Data Not Available,Castlerock Family Farms II,Santa Barbara,2/12/2020 0:00,2/12/2023 0:00,Provisional,Adult-Use,"Justin Holdaway, Patrick Pflipsen",Data Not Available,(831) 251-0908,Data Not Available,4/10/2023 0:00,Limited Liability Company
CCL19-0001658,Cultivation -  Specialty Outdoor,Expired,Data Not Available,Blue Rock Gardens,Humboldt,1/22/2020 0:00,1/22/2022 0:00,Provisional,Adult-Use,Alicia Renata,Data Not Available,(707) 362-5722,Data Not Available,2/21/2022 0:00,Limited Liability Company
CCL19-0001659,Cultivation -  Small Indoor,Active,Data Not Available,PALLADIUM CONSULTING LLC,Los Angeles,12/20/2019 0:00,12/20/2024 0:00,Provisional,Adult-Use,"David Martinyan, Glenn Standridge, Manuel Semerdjian",Data Not Available,(818) 610-9533,Data Not Available,12/19/2023 0:00,Limited Liability Company
CCL19-0001660,Cultivation -  Small Outdoor,Active,Data Not Available,SaltyDawg LLC.,Humboldt,1/19/2021 0:00,1/19/2024 0:00,Annual,Adult-Use,"Alexandra Rose, Morgan Oliver",Data Not Available,(707) 499-6344,Data Not Available,11/20/2023 0:00,Limited Liability Company
CCL19-0001661,Cultivation -  Small Mixed-Light Tier 1,Active,Data Not Available,SaltyDawg LLC.,Humboldt,1/19/2021 0:00,1/19/2024 0:00,Annual,Adult-Use,"Alexandra Rose, Morgan Oliver",Data Not Available,(707) 499-6344,Data Not Available,11/20/2023 0:00,Limited Liability Company
CCL19-0001662,Cultivation -  Medium Mixed-Light Tier 1,Revoked,Data Not Available,"Landvest Holdings, LLC",Humboldt,12/19/2019 0:00,12/19/2021 0:00,Provisional,Adult-Use,James Verga,Data Not Available,(310) 427-2114,Data Not Available,8/23/2021 0:00,Limited Liability Company
CCL19-0001664,Cultivation -  Specialty Cottage Outdoor,Surrendered,Data Not Available,Palo Verde Farms LLC,Humboldt,8/5/2019 0:00,8/5/2021 0:00,Annual,Adult-Use,"Mark Switzer, Whitewolf Robert Switzer",Data Not Available,(707) 223-1372,Data Not Available,7/8/2021 0:00,Limited Liability Company
CCL19-0001665,Cultivation -  Nursery,Active,Data Not Available,"Happy Green Gardens, Inc.",Mendocino,1/31/2020 0:00,1/31/2024 0:00,Provisional,Adult-Use,Stephanie Lovell,Data Not Available,(707) 272-2657,Data Not Available,12/2/2023 0:00,Corporation
CCL19-0001666,Cultivation -  Medium Indoor,Expired,Data Not Available,"Gourmet Green Room, Inc. dba The Plug Pop-Up LA",Los Angeles,12/27/2019 0:00,12/27/2020 0:00,Provisional,Adult-Use,John Brizendine,Data Not Available,(323) 477-2314,Data Not Available,1/26/2021 0:00,Corporation
CCL19-0001667,Cultivation -  Small Mixed-Light Tier 1,Expired,Data Not Available,"FENARIO, LLC",Humboldt,9/9/2019 0:00,9/9/2021 0:00,Provisional,Adult-Use,DANNY BALLARD,Data Not Available,(707) 502-7853,Data Not Available,10/9/2021 0:00,Limited Liability Company
CCL19-0001669,Cultivation -  Small Outdoor,Expired,Data Not Available,"Calyx Mountain, Inc.",Humboldt,1/17/2020 0:00,1/17/2023 0:00,Provisional,Adult-Use,Kelly LaRose,Data Not Available,(707) 702-1443,Data Not Available,2/16/2023 0:00,Corporation
CCL19-0001670,Cultivation -  Specialty Outdoor,Active,Data Not Available,Foothill River Farms,Nevada,6/3/2019 0:00,6/3/2024 0:00,Annual,Medicinal,Sebastian Gotla,Data Not Available,(530) 210-7967,Data Not Available,4/21/2023 0:00,Corporation
CCL19-0001671,Cultivation -  Small Indoor,Canceled,Data Not Available,"San Jac Management, LLC",Riverside,6/12/2019 0:00,6/12/2024 0:00,Provisional,Adult-Use,ANDREY SHMYKOV,Data Not Available,(760) 251-3480,Data Not Available,1/3/2024 0:00,Limited Liability Company
CCL19-0001672,Cultivation -  Processor,Expired,Data Not Available,Green Rock Products LLC,Mendocino,4/8/2020 0:00,4/8/2021 0:00,Provisional,Adult-Use,Steve Travis,Data Not Available,(408) 826-1642,Data Not Available,5/8/2021 0:00,Limited Liability Company
CCL19-0001673,Cultivation -  Nursery,Active,Data Not Available,"San Jac Management, LLC",Riverside,9/12/2019 0:00,9/12/2024 0:00,Provisional,Adult-Use,ANDREY SHMYKOV,Data Not Available,(760) 251-3480,Data Not Available,9/1/2023 0:00,Limited Liability Company
CCL19-0001674,Cultivation -  Nursery,Active,Data Not Available,Purple Star Md Collective,Mendocino,9/3/2019 0:00,9/3/2024 0:00,Provisional,Medicinal,"Brian Wong, Gus Murad",Data Not Available,(415) 314-8157,Data Not Available,7/28/2023 0:00,Corporation
CCL19-0001678,Cultivation -  Small Outdoor,Active,Data Not Available,Hill Farm LLC,Mendocino,12/31/2019 0:00,12/31/2024 0:00,Provisional,Adult-Use,Wenying Huang,Data Not Available,(504) 338-7757,Data Not Available,12/29/2023 0:00,Limited Liability Company
CCL19-0001683,Cultivation -  Specialty Indoor,Active,Data Not Available,"Golden Purpose, Inc.",Stanislaus,8/21/2019 0:00,8/21/2024 0:00,Provisional,Adult-Use,"Janet Thornton, Jason Veras, Randall Clover",Data Not Available,(209) 541-5314,Data Not Available,7/28/2023 0:00,Corporation
CCL19-0001684,Cultivation -  Specialty Cottage Mixed-Light Tier 1,Expired,Data Not Available,"Eagle Rock 707, LLC",Humboldt,10/31/2019 0:00,10/31/2022 0:00,Provisional,Medicinal,Alexander Chivington,Data Not Available,(707) 926-5014,Data Not Available,11/30/2022 0:00,Limited Liability Company
CCL19-0001685,Cultivation -  Nursery,Expired,Data Not Available,half moon grow inc.,San Mateo,7/15/2019 0:00,7/15/2020 0:00,Provisional,Adult-Use,"aneese bishara, Edward Wilkinson, Matthew Kumin, Ryan Markley",Data Not Available,(626) 673-9000,Data Not Available,8/14/2020 0:00,Corporation
CCL19-0001690,Cultivation -  Small Mixed-Light Tier 2,Surrendered,Data Not Available,Greenfield Organix,Monterey,7/26/2019 0:00,7/26/2023 0:00,Provisional,Adult-Use,"Edward Schmults, James Scott, John Nichols, Jonathon Pottle, Marc Ravner, Matthew Hawkins, Tiffany Liff, Tom DiGiovanni",Data Not Available,(323) 639-8424,Data Not Available,5/15/2023 0:00,Corporation
CCL19-0001691,Cultivation -  Small Mixed-Light Tier 2,Surrendered,Data Not Available,Greenfield Organix,Monterey,8/19/2019 0:00,8/19/2023 0:00,Provisional,Adult-Use,"Edward Schmults, James Scott, John Nichols, Jonathon Pottle, Marc Ravner, Matthew Hawkins, Tiffany Liff, Tom DiGiovanni",Data Not Available,(323) 639-8424,Data Not Available,5/15/2023 0:00,Corporation
CCL19-0001692,Cultivation -  Small Mixed-Light Tier 2,Surrendered,Data Not Available,Greenfield Organix,Monterey,6/11/2019 0:00,6/11/2023 0:00,Provisional,Adult-Use,"Edward Schmults, James Scott, John Nichols, Jonathon Pottle, Marc Ravner, Matthew Hawkins, Tiffany Liff, Tom DiGiovanni",Data Not Available,(323) 639-8424,Data Not Available,5/15/2023 0:00,Corporation
CCL19-0001693,Cultivation -  Nursery,Active,Data Not Available,Greenfield Organix,Monterey,6/11/2019 0:00,6/11/2024 0:00,Provisional,Adult-Use,"Edward Schmults, James Scott, John Nichols, Jonathon Pottle, Marc Ravner, Matthew Hawkins, Tiffany Liff, Tom DiGiovanni",Data Not Available,(323) 639-8424,Data Not Available,6/7/2023 0:00,Corporation
CCL19-0001694,Cultivation -  Processor,Active,Data Not Available,Greenfield Organix,Monterey,6/11/2019 0:00,6/11/2024 0:00,Provisional,Adult-Use,"Edward Schmults, James Scott, John Nichols, Jonathon Pottle, Marc Ravner, Matthew Hawkins, Tiffany Liff, Tom DiGiovanni",Data Not Available,(323) 639-8424,Data Not Available,6/7/2023 0:00,Corporation
CCL19-0001695,Cultivation -  Medium Outdoor,Active,Data Not Available,Natural Wellness Incorporated,Humboldt,5/10/2019 0:00,5/10/2024 0:00,Annual,Adult-Use,"Lindsey Taylor, William Mason",Data Not Available,(707) 572-7463,Data Not Available,6/8/2023 0:00,Corporation
CCL19-0001699,Cultivation -  Small Outdoor,Expired,Data Not Available,"Redwood Ridge, LLC",Mendocino,8/16/2019 0:00,8/16/2022 0:00,Provisional,Medicinal,"Anderson Hinsch, James Donley, Paul Mehl",Data Not Available,(949) 226-9067,Data Not Available,9/15/2022 0:00,Limited Liability Company
CCL19-0001700,Cultivation -  Processor,Expired,Data Not Available,"Fugate Falls, Inc.",Humboldt,1/20/2020 0:00,1/20/2021 0:00,Annual,Medicinal,Jessica Baker,Data Not Available,(707) 499-8587,Data Not Available,2/19/2021 0:00,Corporation
CCL19-0001701,Cultivation -  Small Mixed-Light Tier 1,Active,Data Not Available,"Trinity Valley View Farm, LLC",Trinity,12/5/2019 0:00,12/5/2024 0:00,Provisional,Adult-Use,Xong Vang,Data Not Available,(612) 297-8827,Data Not Available,11/21/2023 0:00,Limited Liability Company
CCL19-0001706,Cultivation -  Small Mixed-Light Tier 1,Active,Data Not Available,Purple Star Md Collective,Humboldt,11/7/2019 0:00,11/7/2024 0:00,Annual,Medicinal,"Brian Wong, Gus Murad",Data Not Available,(415) 314-8157,Data Not Available,9/26/2023 0:00,Corporation
CCL19-0001708,Cultivation -  Small Outdoor,Expired,Data Not Available,Hodaya,Mendocino,2/6/2020 0:00,2/6/2023 0:00,Provisional,Medicinal,"LIOR KIRSHENBAUM, Nitzan Lutman",Data Not Available,(707) 391-3641,Data Not Available,3/8/2023 0:00,Corporation
CCL19-0001710,Cultivation -  Small Mixed-Light Tier 1,Expired,Data Not Available,"Mendocino Ranch Company, LLC",Mendocino,12/20/2019 0:00,12/20/2021 0:00,Provisional,Adult-Use,Linda Perry,Data Not Available,(707) 485-2001,Data Not Available,1/19/2022 0:00,Limited Liability Company
CCL19-0001711,Cultivation -  Small Outdoor,Expired,Data Not Available,Hill Craft Farms,Nevada,8/13/2019 0:00,8/13/2021 0:00,Provisional,Medicinal,"Daniel Cooper, David Cooper",Data Not Available,(530) 414-3256,Data Not Available,9/12/2021 0:00,Limited Liability Company
CCL19-0001712,Cultivation -  Specialty Outdoor,Expired,Data Not Available,Thee Sunridge Farm,Mendocino,9/20/2019 0:00,9/20/2021 0:00,Provisional,Adult-Use,"Bayard Payne, James Zupkus, Joesph Zupkus",Data Not Available,(831) 332-4505,Data Not Available,10/20/2021 0:00,Limited Liability Company
CCL19-0001713,Cultivation -  Small Indoor,Active,Data Not Available,Elite Workshop Inc,Sacramento,9/10/2019 0:00,9/10/2024 0:00,Annual,Adult-Use,Houston Durand,Data Not Available,(510) 812-1600,Data Not Available,8/17/2023 0:00,Corporation
CCL19-0001714,Cultivation -  Small Outdoor,Active,Data Not Available,Mendocino Natural Farms Inc.,Mendocino,12/27/2019 0:00,12/27/2024 0:00,Provisional,Adult-Use,"Ivo Lopez, Kiersten Morgan",Data Not Available,(707) 354-2267,Data Not Available,12/21/2023 0:00,Corporation
